Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
15539,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,6/18/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,8005.000,8005.000,0.000,Plus Materials                                    ,,182.9173,182.9300,0.0000,,,23,7,
15543,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,6/18/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,7256.000,7256.000,0.000,Plus Materials                                    ,,870.7200,870.7200,0.0000,,,198,0,
15544,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,6/18/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,814.000,814.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15545,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,6/18/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,5710.000,5710.000,0.000,Plus Materials                                    ,,316.9259,316.9000,0.0000,,,1,0,
15547,6/17/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,6/18/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,5453.000,5453.000,0.000,Plus Materials                                    ,,327.1800,327.1800,0.0000,,,0,0,
15549,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,6/18/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,4630.000,4630.000,0.000,Plus Materials                                    ,,64.0683,64.0700,0.0000,,,36,0,
15553,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,6/18/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,3253.000,3253.000,0.000,Plus Materials                                    ,,32.5300,32.5300,0.0000,,,3,0,
15557,6/17/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,6/18/2026 12:00:00 AM,5:59AM,5:58PM,11:59:00,LBS    ,4315.000,4315.000,0.000,Plus Materials                                    ,,215.7500,215.7500,0.0000,,,0,0,
15563,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,6/18/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,5070.000,5070.000,0.000,Plus Materials                                    ,,412.0500,412.0500,0.0000,,,0,0,
15565,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,6/18/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,8132.000,8132.000,0.000,Plus Materials                                    ,,975.8400,975.8400,0.0000,,,0,0,
15569,6/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,6/18/2026 12:00:00 AM,4:40AM,,19:20:00,LBS    ,2591.000,2592.000,-1.000,Plus Materials                                    ,,310.9200,310.9200,0.0000,,,0,1,
15570,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,6/19/2026 12:00:00 AM,5:43AM,,18:17:00,LBS    ,4636.000,4636.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,48,4,
15574,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,6/19/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,8093.000,8093.000,0.000,Plus Materials                                    ,,80.9300,80.9300,0.0000,,,0,0,
15575,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,6/19/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,2106.000,2106.000,0.000,Plus Materials                                    ,,87.8974,87.9000,0.0000,,,0,0,
15576,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,6/19/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,12569.000,12569.000,0.000,Plus Materials                                    ,,1084.1400,1084.1700,0.0000,,,11,0,
15578,6/18/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,6/19/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,5908.000,5908.000,0.000,Plus Materials                                    ,,354.4800,354.4800,0.0000,,,0,0,
15580,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,6/19/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,6563.000,6563.000,0.000,Plus Materials                                    ,,-13.4180,-13.4200,0.0000,,,17,0,
15584,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,6/19/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,5572.000,5572.000,0.000,Plus Materials                                    ,,563.9900,563.9900,0.0000,,,0,0,
15586,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,6/19/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,9509.000,9509.000,0.000,Plus Materials                                    ,,673.3800,673.3700,0.0000,,,65,0,
15588,6/18/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,6/19/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,2962.000,2962.000,0.000,Plus Materials                                    ,,148.1000,148.1000,0.0000,,,0,0,
15594,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,6/19/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,6322.000,6322.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15596,6/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,6/19/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,7762.000,7762.000,0.000,Plus Materials                                    ,,465.7200,465.7200,0.0000,,,0,0,
15600,6/18/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,6/19/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,2470.000,3240.000,-770.000,Plus Materials                                    ,,12.2000,135.7000,123.5000,,,2,2,
15601,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,6/22/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,6366.000,6366.000,0.000,Plus Materials                                    ,,-199.3069,-199.3100,0.0000,,,0,4,
15605,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,6/22/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,15698.000,15698.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,12,1,
15606,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,6/22/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,1139.000,1139.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15607,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,6/22/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,15182.000,15182.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,48,1,
15609,6/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,6/22/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,6204.000,6204.000,0.000,Plus Materials                                    ,,372.2400,372.2400,0.0000,,,0,0,
15611,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,6/22/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,4619.000,4619.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15615,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,6/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,4808.000,4808.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15617,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,6/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,10099.000,10099.000,0.000,Plus Materials                                    ,,220.2000,220.2000,0.0000,,,70,0,
15619,6/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,6/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,1965.000,1965.000,0.000,Plus Materials                                    ,,117.9000,117.9000,0.0000,,,0,0,
15625,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,6/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,5172.000,5172.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15627,6/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,6/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,8261.000,8261.000,0.000,Plus Materials                                    ,,495.6600,495.6600,0.0000,,,0,0,
15631,6/19/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,6/22/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,7330.000,9406.000,-2076.000,Plus Materials                                    ,,417.4200,783.9200,366.5000,,,33,5,
15632,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,6/23/2026 12:00:00 AM,5:04AM,,18:56:00,LBS    ,6036.000,6036.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,5,
15636,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,6/23/2026 12:00:00 AM,5:05AM,,18:55:00,LBS    ,9100.000,9100.000,0.000,Plus Materials                                    ,,91.0000,91.0000,0.0000,,,1,0,
15637,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,6/23/2026 12:00:00 AM,5:05AM,,18:55:00,LBS    ,812.000,812.000,0.000,Plus Materials                                    ,,14.7320,14.7300,0.0000,,,0,0,
15638,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,6/23/2026 12:00:00 AM,5:05AM,,18:55:00,LBS    ,10140.000,10140.000,0.000,Plus Materials                                    ,,912.6000,912.6000,0.0000,,,49,0,
15640,6/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,6/23/2026 12:00:00 AM,5:06AM,,18:54:00,LBS    ,7516.000,7516.000,0.000,Plus Materials                                    ,,450.9600,450.9600,0.0000,,,0,0,
15642,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,6/23/2026 12:00:00 AM,5:06AM,,18:54:00,LBS    ,4540.000,4540.000,0.000,Plus Materials                                    ,,62.8227,62.8200,0.0000,,,0,0,
15646,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,6/23/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,6256.000,6256.000,0.000,Plus Materials                                    ,,62.5600,62.5600,0.0000,,,0,0,
15648,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,6/23/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,10080.000,10080.000,0.000,Plus Materials                                    ,,171.5807,171.5800,0.0000,,,0,0,
15651,6/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,6/23/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,5220.000,5220.000,0.000,Plus Materials                                    ,,313.2000,313.2000,0.0000,,,60,1,
15657,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,6/23/2026 12:00:00 AM,5:09AM,,18:51:00,LBS    ,6466.000,6466.000,0.000,Plus Materials                                    ,,581.9400,581.9400,0.0000,,,0,0,
15659,6/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,6/23/2026 12:00:00 AM,5:10AM,,18:50:00,LBS    ,9032.000,9032.000,0.000,Plus Materials                                    ,,812.8800,812.8800,0.0000,,,0,0,
15664,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,6/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,7326.000,7326.000,0.000,Plus Materials                                    ,,101.3748,101.3700,0.0000,,,0,6,
15668,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,6/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,10002.000,10002.000,0.000,Plus Materials                                    ,,900.1800,900.1800,0.0000,,,0,0,
15669,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,6/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,2247.000,2247.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,0,
15670,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,6/24/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,10971.000,10971.000,0.000,Plus Materials                                    ,,109.7100,109.7100,0.0000,,,1,0,
15672,6/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,6/24/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,5766.000,5766.000,0.000,Plus Materials                                    ,,345.9600,345.9600,0.0000,,,0,0,
15674,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,6/24/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,6218.000,6218.000,0.000,Plus Materials                                    ,,103.0360,103.0300,0.0000,,,0,0,
15678,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,6/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,6184.000,6184.000,0.000,Plus Materials                                    ,,61.8400,61.8400,0.0000,,,0,0,
15680,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,6/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,9868.000,9868.000,0.000,Plus Materials                                    ,,98.6800,98.6800,0.0000,,,27,0,
15682,6/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,6/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,5945.000,5945.000,0.000,Plus Materials                                    ,,356.7000,356.7000,0.0000,,,0,0,
15688,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,6/24/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,6168.000,6168.000,0.000,Plus Materials                                    ,,61.6800,61.6800,0.0000,,,33,0,
15690,6/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,6/24/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5979.000,5979.000,0.000,Plus Materials                                    ,,59.7900,59.7900,0.0000,,,0,0,
15694,6/23/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,6/24/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,2884.000,4223.000,-1339.000,Plus Materials                                    ,,147.3300,291.5300,144.2000,,,12,0,
15695,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,6/25/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,3280.000,3280.000,0.000,Plus Materials                                    ,,103.8871,103.8800,0.0000,,,3,3,
15699,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,6/25/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,9492.000,9492.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,12,0,
15700,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,6/25/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,1200.000,1200.000,0.000,Plus Materials                                    ,,50.0810,50.0800,0.0000,,,0,0,
15701,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,6/25/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,7307.000,7307.000,0.000,Plus Materials                                    ,,219.2100,219.2100,0.0000,,,10,0,
15703,6/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,6/25/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,7717.000,7717.000,0.000,Plus Materials                                    ,,463.0200,463.0200,0.0000,,,55,0,
15705,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,6/25/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,6400.000,6400.000,0.000,Plus Materials                                    ,,88.5619,88.5600,0.0000,,,0,0,
15709,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,6/25/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,7402.000,7402.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
15711,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,6/25/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,11381.000,11381.000,0.000,Plus Materials                                    ,,406.5900,406.5900,0.0000,,,12,0,
15713,6/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,6/25/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,4536.000,4536.000,0.000,Plus Materials                                    ,,272.1600,272.1600,0.0000,,,0,0,
15719,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,6/25/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5104.000,5104.000,0.000,Plus Materials                                    ,,259.3800,259.3800,0.0000,,,3,0,
15721,6/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,6/25/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,8165.000,8165.000,0.000,Plus Materials                                    ,,489.9000,489.9000,0.0000,,,0,0,
15725,6/24/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,6/25/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4322.000,2383.000,1939.000,Plus Materials                                    ,,237.7200,453.8200,216.1000,,,18,2,
15726,6/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,6/26/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,6850.000,6850.000,0.000,Plus Materials                                    ,,69.2995,69.3100,0.0000,,,8,6,
15730,6/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,6/26/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,10030.000,10030.000,0.000,Plus Materials                                    ,,1103.3000,1103.3000,0.0000,,,43,0,
15731,6/25/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,6/26/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1466.000,1466.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
